,movieId,directors,actors
3751,6872,Uwe Boll,Jonathan Cherry|Tyron Leitso|Clint Howard
3752,6873,Joel Coen|Ethan Coen,George Clooney|Catherine Zeta-Jones|Billy Bob Thornton
3753,6874,Quentin Tarantino,Uma Thurman|David Carradine|Daryl Hannah
3754,6879,Gary Fleder,John Cusack|Rachel Weisz|Gene Hackman
3755,6880,Marcus Nispel,Jessica Biel|Jonathan Tucker|Andrew Bryniarski
3756,6881,Peter Hedges,Katie Holmes|Oliver Platt|Patricia Clarkson
3757,6882,Takashi Yamazaki,Takeshi Kaneshiro|Anne Suzuki|Gorô Kishitani
3758,6883,Christine Jeffs,Gwyneth Paltrow|Daniel Craig|Lucy Davenport
3759,6884,Joel Schumacher,Cate Blanchett|Colin Farrell|Brenda Fricker
3760,6885,Jane Campion,Meg Ryan|Mark Ruffalo|Jennifer Jason Leigh
3761,6886,Martin Campbell,Clive Owen|Angelina Jolie|Linus Roache
3762,6888,David Zucker,Anna Faris|Charlie Sheen|Regina Hall
3763,6889,Aaron Blaise|Robert Walker,Joaquin Phoenix|Jeremy Suarez|Rick Moranis
3764,6893,Peter Collinson,Michael Caine|Noël Coward|Benny Hill
3765,6898,Ken Loach,Martin Compston|Michelle Coulter|Annmarie Fulton
3766,6902,Bob Gale,James Marsden|Gary Oldman|Kurt Russell
3767,6909,Danny Pang|Oxide Chun Pang,Angelica Lee|Chutcha Rujinanon|Lawrence Chou
3768,6912,Sidney Lanfield,Fred Astaire|Rita Hayworth|Robert Benchley
3769,6920,Jean-Pierre Melville,Alain Delon|Bourvil|Gian Maria Volontè
3770,6927,Robert Benton,Anthony Hopkins|Nicole Kidman|Ed Harris
3771,6932,Billy Ray,Hayden Christensen|Chloë Sevigny|Steve Zahn
3772,6934,Lana Wachowski|Lilly Wachowski,Keanu Reeves|Laurence Fishburne|Carrie-Anne Moss
3773,6935,Kim Bartley|Donnacha O&apos;Briain,Hugo Chávez|Pedro Carmona|Jesse Helms
3774,6936,Jon Favreau,Will Ferrell|James Caan|Bob Newhart
3775,6942,Richard Curtis,Hugh Grant|Martine McCutcheon|Liam Neeson
3776,6944,Charles Shyer,Steve Martin|Diane Keaton|Martin Short
3777,6946,Joe Dante|Eric Goldberg,Brendan Fraser|Jenna Elfman|Steve Martin
3778,6947,Peter Weir,Russell Crowe|Paul Bettany|Billy Boyd
3779,6948,Lauren Lazin,Tupac Shakur|Rappin&apos; 4-Tay|Conrad Bain
3780,6949,Steve Anderson,Jon Favreau|Joey Lauren Adams|Kelsey Grammer
3781,6950,Ron Howard,Tommy Lee Jones|Cate Blanchett|Evan Rachel Wood
3782,6951,Bo Welch,Mike Myers|Spencer Breslin|Dakota Fanning
3783,6952,Mathieu Kassovitz,Halle Berry|Penélope Cruz|Robert Downey Jr.
3784,6953,Alejandro G. Iñárritu,Sean Penn|Benicio Del Toro|Naomi Watts
3785,6954,Denys Arcand,Rémy Girard|Dorothée Berryman|Stéphane Rousseau
3786,6957,Terry Zwigoff,Billy Bob Thornton|Bernie Mac|Lauren Graham
3787,6958,Rob Minkoff,Eddie Murphy|Marsha Thomason|Jennifer Tilly
3788,6959,Richard Donner,Paul Walker|Gerard Butler|Billy Connolly
3789,6961,Louis Malle,Jeremy Irons|Juliette Binoche|Miranda Richardson
3790,6962,Scott Hamilton Kennedy,Catherine Borek|Karen Greene|Ebony Starr Norwood-Brown
3791,6965,Alexandra Pelosi|Aaron Lubarsky,George W. Bush|R.G. Ratcliffe|Wayne Slater
3792,6967,Alberto Cavalcanti|Charles Crichton|Basil Dearden,Mervyn Johns|Michael Redgrave|Roland Culver
3793,6969,Luc Besson,Pierre Jolivet|Jean Bouise|Jean Reno
3794,6970,Walter Lang,Spencer Tracy|Katharine Hepburn|Gig Young
3795,6971,Lars von Trier,Barbara Sukowa|Jean-Marc Barr|Udo Kier
3796,6973,Phil Joanou,Richard Gere|Kim Basinger|Uma Thurman
3797,6975,Michael Haneke,Susanne Lothar|Ulrich Mühe|Arno Frisch
3798,6978,Richard Linklater,Richard Linklater|Rudy Basquez|Jean Caffeine
3799,6979,John Badham,Matthew Broderick|Ally Sheedy|John Wood
3800,6981,Carl Theodor Dreyer,Henrik Malberg|Emil Hass Christensen|Preben Lerdorff Rye
3801,6982,René Clément,Georges Poujouly|Brigitte Fossey|Amédée
3802,6983,Robert Stevenson,Orson Welles|Joan Fontaine|Margaret O&apos;Brien
3803,6984,Jack Conway|Robert Z. Leonard,Ronald Colman|Elizabeth Allan|Edna May Oliver
3804,6985,Carl Theodor Dreyer,Maria Falconetti|Eugene Silvain|André Berley
3805,6986,Fred Niblo|Charles Brabin|Christy Cabanne,Ramon Novarro|Francis X. Bushman|May McAvoy
3806,6987,Robert Wiene,Werner Krauss|Conrad Veidt|Friedrich Feher
3807,6989,Michael Apted,William Hurt|Lee Marvin|Brian Dennehy
3808,6990,Michael Crichton,Sean Connery|Donald Sutherland|Lesley-Anne Down
3809,6992,Hugh Wilson,Shirley MacLaine|Nicolas Cage|Austin Pendleton
3810,6993,Woody Allen,Mia Farrow|Dianne Wiest|Michael Caine
3811,6994,John Badham,Michael J. Fox|James Woods|Stephen Lang
3812,6996,Russell Mulcahy,Christopher Lambert|Sean Connery|Virginia Madsen
3813,6997,Danny DeVito,Jack Nicholson|Danny DeVito|Armand Assante
3814,6998,Michael Lessac,Kathleen Turner|Tommy Lee Jones|Asha Menina
3815,6999,Frank Oz,Steve Martin|Goldie Hawn|Dana Delany
3816,7000,Michael Lehmann,Bruce Willis|Danny Aiello|Andie MacDowell
3817,7001,Philip Kaufman,Donald Sutherland|Brooke Adams|Jeff Goldblum
3818,7004,Ivan Reitman,Arnold Schwarzenegger|Penelope Ann Miller|Pamela Reed
3819,7005,David S. Ward,John Goodman|Peter O&apos;Toole|John Hurt
3820,7007,Tony Scott,Bruce Willis|Damon Wayans|Chelsea Field
3821,7008,Bernardo Bertolucci,Marlon Brando|Maria Schneider|Maria Michi
3822,7009,George Miller,Nick Nolte|Susan Sarandon|Peter Ustinov
3823,7010,Jean-Jacques Annaud,Jane March|Tony Ka Fai Leung|Jeanne Moreau
3824,7012,James Orr,Jim Belushi|Linda Hamilton|Michael Caine
3825,7013,Charles Laughton,Robert Mitchum|Shelley Winters|Lillian Gish
3826,7015,Chris Columbus,John Candy|Maureen O&apos;Hara|Ally Sheedy
3827,7016,Menahem Golan,Sylvester Stallone|Robert Loggia|Susan Blakely
3828,7017,Kevin Hooks,Wesley Snipes|Bruce Payne|Tom Sizemore
3829,7018,Alan J. Pakula,Harrison Ford|Raul Julia|Greta Scacchi
3830,7019,Jonathan Kaplan,Matthew Broderick|Helen Hunt|Willie
3831,7020,Jocelyn Moorhouse,Hugo Weaving|Geneviève Picot|Russell Crowe
3832,7023,Ang Lee,Winston Chao|May Chin|Ah-Lei Gua
3833,7024,Pier Paolo Pasolini,Paolo Bonacelli|Giorgio Cataldi|Uberto Paolo Quintavalle
3834,7026,Carl Reiner,Mark Harmon|Kirstie Alley|Robin Thomas
3835,7027,Lawrence Kasdan,Kevin Kline|Scott Glenn|Kevin Costner
3836,7030,Richard Donner|David Mickey Evans,Lorraine Bracco|John Heard|Adam Baldwin
3837,7031,Russell Mulcahy,Kim Basinger|Val Kilmer|Terence Stamp
3838,7032,Tony Scott,Kevin Costner|Anthony Quinn|Madeleine Stowe
3839,7033,Herbert Ross,Michael J. Fox|Helen Slater|Richard Jordan
3840,7034,Lukas Moodysson,Alexandra Dahlström|Rebecka Liljeberg|Erica Carlson
3841,7036,Rod Daniel,Michael J. Fox|James Hampton|Susan Ursitti
3842,7037,Pedro Almodóvar,Victoria Abril|Marisa Paredes|Miguel Bosé
3843,7038,Rodrigo García,Glenn Close|Cameron Diaz|Calista Flockhart
3844,7040,William Friedkin,William Petersen|Willem Dafoe|John Pankow
3845,7041,George Gallo,Nicolas Cage|Jon Lovitz|Dana Carvey
3846,7046,George Miller,Jack Nicholson|Cher|Susan Sarandon
3847,7047,Michael Cimino,Mickey Rourke|John Lone|Ariane
3848,7048,Steve Oedekerk,Martin Lawrence|Tim Robbins|John C. McGinley
3849,7050,Mark Sandrich,Fred Astaire|Ginger Rogers|Randolph Scott
3850,7051,Clive Donner,Peter Sellers|Peter O&apos;Toole|Romy Schneider
3851,7052,John Ford|Leslie Goodwins,Katharine Hepburn|Fredric March|Florence Eldridge
3852,7053,William A. Seiter,Irene Dunne|Fred Astaire|Ginger Rogers
3853,7054,Mervyn LeRoy,June Allyson|Peter Lawford|Margaret O&apos;Brien
3854,7055,George Stevens,Fred Astaire|Ginger Rogers|Victor Moore
3855,7056,William A. Wellman,James Cagney|Jean Harlow|Edward Woods
3856,7057,William Dieterle|Max Reinhardt,James Cagney|Dick Powell|Ian Hunter
3857,7058,Michael Curtiz,William Powell|Irene Dunne|Elizabeth Taylor
3858,7059,Clarence Brown,Mickey Rooney|Elizabeth Taylor|Donald Crisp
3859,7060,Norman Jewison,Ted Neeley|Carl Anderson|Yvonne Elliman
3860,7061,Edmund Goulding,Bette Davis|George Brent|Humphrey Bogart
3861,7062,John Frankenheimer,Burt Lancaster|Karl Malden|Thelma Ritter
3862,7063,Werner Herzog,Klaus Kinski|Ruy Guerra|Helena Rojo
3863,7064,Jean Cocteau|René Clément,Jean Marais|Josette Day|Mila Parély
3864,7067,Federico Fellini,Giulietta Masina|Sandra Milo|Mario Pisu
3865,7069,Roman Polanski,Jon Finch|Francesca Annis|Martin Shaw
3866,7070,Howard Hawks|Arthur Rosson,John Wayne|Montgomery Clift|Joanne Dru
3867,7071,John Cassavetes,Gena Rowlands|Peter Falk|Fred Draper
3868,7072,John Ford,John Wayne|Claire Trevor|Andy Devine
3869,7073,Blake Edwards,Peter Sellers|Elke Sommer|George Sanders
3870,7074,Donald Crisp|Buster Keaton,Buster Keaton|Kathryn McGuire|Frederick Vroom
3871,7075,Melvin Frank|Norman Panama,Danny Kaye|Glynis Johns|Basil Rathbone
3872,7076,Peter Yates,Steve McQueen|Jacqueline Bisset|Robert Vaughn
3873,7079,William Dieterle,Charles Laughton|Maureen O&apos;Hara|Cedric Hardwicke
3874,7082,Delbert Mann,Cary Grant|Doris Day|Gig Young
3875,7084,Herbert Ross,Woody Allen|Diane Keaton|Tony Roberts
3876,7085,Norman Jewison,Rock Hudson|Doris Day|Tony Randall
3877,7086,Anthony Asquith|Leslie Howard,Leslie Howard|Wendy Hiller|Wilfrid Lawson
3878,7087,David Lean,Judy Davis|Victor Banerjee|Peggy Ashcroft
3879,7088,Marcel Camus,Breno Mello|Marpessa Dawn|Lourdes de Oliveira
3880,7089,Federico Fellini,Magali Noël|Bruno Zanin|Pupella Maggio
3881,7090,Yimou Zhang,Jet Li|Tony Leung Chiu-wai|Maggie Cheung
3882,7091,Norman Z. McLeod,Groucho Marx|Chico Marx|Harpo Marx
3883,7092,Clarence Brown,Greta Garbo|Fredric March|Freddie Bartholomew
3884,7093,Billy Wilder,Jack Lemmon|Walter Matthau|Susan Sarandon
3885,7096,Thomas Riedelsheimer,Andy Goldsworthy|Anna Goldsworthy|Holly Goldsworthy
3886,7099,Hayao Miyazaki,Sumi Shimamoto|Mahito Tsujimura|Hisako Kyôda
3887,7101,Michael Caton-Jones,Michael J. Fox|Julie Warner|Barnard Hughes
3888,7104,Steven Spielberg,John Belushi|Dan Aykroyd|Treat Williams
3889,7107,Colin Higgins,Goldie Hawn|Chevy Chase|Burgess Meredith
3890,7108,Kirk Wong|Jackie Chan,Jackie Chan|Kent Cheng|Christine Ng
3891,7109,Michelangelo Antonioni|Wim Wenders,Fanny Ardant|Chiara Caselli|Irène Jacob
3892,7114,William Wyler,Terence Stamp|Samantha Eggar|Mona Washbourne
3893,7116,Henri-Georges Clouzot,Simone Signoret|Véra Clouzot|Paul Meurisse
3894,7117,Mark Jones,Warwick Davis|Jennifer Aniston|Ken Olandt
3895,7118,Hiroyuki Yamaga|Steve Zuckerman,Leo Morimoto|David Thomas|Mitsuki Yayoi
3896,7121,George Cukor,Spencer Tracy|Katharine Hepburn|Judy Holliday
3897,7125,Tom Gilroy,Campbell Scott|Ned Beatty|Liev Schreiber
3898,7127,Geoff Burrowes,Patrick Dempsey|Kelly Preston|Ken Pogue
3899,7131,Delmer Daves,Richard Egan|Dorothy McGuire|Sandra Dee
3900,7132,Sam Wood|Edmund Goulding,Groucho Marx|Chico Marx|Harpo Marx
3901,7134,Lars von Trier,Michael Elphick|Esmond Knight|Me Me Lai
3902,7137,Wayne Kramer,William H. Macy|Maria Bello|Alec Baldwin
3903,7139,Jim Sheridan,Paddy Considine|Samantha Morton|Djimon Hounsou
3904,7141,Jonathan Karsh,Susan Tom|Anthony Tom|Faith Tom
3905,7142,Bille Woodruff,Jessica Alba|Mekhi Phifer|Romeo Miller
3906,7143,Edward Zwick,Tom Cruise|Ken Watanabe|Billy Connolly
3907,7147,Tim Burton,Ewan McGregor|Albert Finney|Billy Crudup
3908,7149,Nancy Meyers,Jack Nicholson|Diane Keaton|Keanu Reeves
3909,7150,Bobby Farrelly|Peter Farrelly,Matt Damon|Greg Kinnear|Eva Mendes
3910,7151,Peter Webber,Scarlett Johansson|Colin Firth|Tom Wilkinson
3911,7153,Peter Jackson,Elijah Wood|Viggo Mortensen|Ian McKellen
3912,7156,Errol Morris,Robert McNamara|John F. Kennedy|Fidel Castro
3913,7158,Vadim Perelman,Jennifer Connelly|Ben Kingsley|Ron Eldard
3914,7160,Patty Jenkins,Charlize Theron|Christina Ricci|Bruce Dern
3915,7162,Anthony Minghella,Jude Law|Nicole Kidman|Renée Zellweger
3916,7163,John Woo,Ben Affleck|Aaron Eckhart|Uma Thurman
3917,7165,Robert Altman,Neve Campbell|James Franco|Malcolm McDowell
3918,7167,Sue Brooks,Toni Collette|Gotaro Tsunashima|Lynette Curran
3919,7169,Andy Cadiff,Mandy Moore|Matthew Goode|Mark Harmon
3920,7173,John Hamburg,Ben Stiller|Jennifer Aniston|Debra Messing
3921,7175,Joseph Kahn,Martin Henderson|Ice Cube|Monet Mazur
3922,7176,Jafar Panahi,Hossain Emadeddin|Kamyar Sheisi|Azita Rayeji
3923,7177,Siddiq Barmak,Marina Golbahari|Zubaida Sahar|Khwaja Nader
3924,7178,Jack Clayton,Robert Redford|Mia Farrow|Bruce Dern
3925,7179,Peter Kosminsky,Juliette Binoche|Ralph Fiennes|Janet McTeer
3926,7181,Stanley Kramer,Vivien Leigh|Simone Signoret|José Ferrer
3927,7184,Sydney Pollack,Natalie Wood|Robert Redford|Charles Bronson
3928,7190,Delbert Mann,George C. Scott|Susannah York|Ian Bannen
3929,7191,Mark Herman,Bronson Pinchot|Dudley Moore|Bryan Brown
3930,7193,Renny Harlin,Andrew Dice Clay|Lauren Holly|Wayne Newton
3931,7202,Brian Yuzna,Jeffrey Combs|Tommy Dean Musset|Jason Barry
3932,7205,John Milius,Sean Connery|Candice Bergen|Brian Keith
3933,7206,Jacques Tati,Jacques Tati|Jean-Pierre Zola|Adrienne Servantie
3934,7208,Victor Fleming,Spencer Tracy|Ingrid Bergman|Lana Turner
3935,7209,Jacques Tati,Jacques Tati|Nathalie Pascaud|Micheline Rolla
3936,7211,Joseph L. Mankiewicz,Cary Grant|Jeanne Crain|Finlay Currie
3937,7212,Howard Hawks,Cary Grant|Ann Sheridan|Marion Marshall
3938,7215,Howard Hawks,Humphrey Bogart|Lauren Bacall|Walter Brennan
3939,7216,Raoul Walsh,Ida Lupino|Humphrey Bogart|Alan Curtis
3940,7217,Delmer Daves,Humphrey Bogart|Lauren Bacall|Bruce Bennett
3941,7218,William A. Wellman,Henry Fonda|Dana Andrews|Mary Beth Hughes
3942,7222,Louis J. Gasnier,Dorothy Short|Kenneth Craig|Lillian Miles
3943,7225,George Butler|Robert Fiore,Arnold Schwarzenegger|Lou Ferrigno|Matty Ferrigno
3944,7228,Ralph Bakshi,Gabriel Byrne|Kim Basinger|Janni Brenn
3945,7234,Federico Fellini,Anthony Quinn|Giulietta Masina|Richard Basehart
3946,7235,Takashi Miike,Tadanobu Asano|Nao Ômori|Shin&apos;ya Tsukamoto
3947,7238,Andrzej Wajda,Zbigniew Cybulski|Ewa Krzyzewska|Waclaw Zastrzezynski
3948,7243,D.W. Griffith,Lillian Gish|Robert Harron|Mae Marsh
3949,7245,Bert I. Gordon,Richard Carlson|Susan Gordon|Lugene Sanders
3950,7247,Ken Hughes,Dick Van Dyke|Sally Ann Howes|Lionel Jeffries
3951,7248,Chatrichalerm Yukol,M.L. Piyapas Bhirombhakdi|Sarunyu Wongkrachang|Chatchai Plengpanich
3952,7251,Marc Rocco,Dermot Mulroney|Robert Knepper|Laura San Giacomo
3953,7254,Eric Bress|J. Mackye Gruber,Ashton Kutcher|Amy Smart|Melora Walters
3954,7255,Robert Luketic,Kate Bosworth|Josh Duhamel|Topher Grace
3955,7256,Kevin Macdonald,Simon Yates|Joe Simpson|Brendan Mackey
3956,7257,George Armitage,Owen Wilson|Morgan Freeman|Gary Sinise
3957,7258,Brian Robbins,Scarlett Johansson|Erika Christensen|Chris Evans
3958,7260,C. Jay Cox,Wes Ramsey|Steve Sandvoss|Mary Kay Place
3959,7265,Bernardo Bertolucci,Michael Pitt|Louis Garrel|Eva Green
3960,7266,Larry Blamire,Larry Blamire|Fay Masterson|Brian Howe
3961,7282,Dale Resteghini,Stacii Jae Johnson|Dale Resteghini|Mia Tyler
3962,7285,Catherine Hardwicke,Evan Rachel Wood|Holly Hunter|Nikki Reed
3963,7292,Willard Huyck,Dudley Moore|Eddie Murphy|Kate Capshaw
3964,7293,Peter Segal,Adam Sandler|Drew Barrymore|Rob Schneider
3965,7294,Donald Petrie,Gene Hackman|Ray Romano|Maura Tierney
3966,7297,Bent Hamer,Tomas Norström|Joachim Calmeyer|Bjørn Floberg
3967,7301,Robert Bresson,Claude Laydu|Nicole Ladmiral|Jean Riveyre
3968,7302,Raoul Walsh,Douglas Fairbanks|Julanne Johnston|Snitz Edwards
3969,7303,George Stevens,Millie Perkins|Shelley Winters|Joseph Schildkraut
3970,7304,Bruno Bozzetto,Maurizio Nichetti|Maurizio Micheli|Marialuisa Giovannini
3971,7305,Bob Rafelson,Debra Winger|Theresa Russell|Sami Frey
3972,7307,Paul Verhoeven,Rutger Hauer|Jennifer Jason Leigh|Tom Burlinson
3973,7308,J. Lee Thompson,Richard Chamberlain|Sharon Stone|Herbert Lom
3974,7310,John Irvin,Arnold Schwarzenegger|Kathryn Harrold|Sam Wanamaker
3975,7311,Sam Wood|Sidney Franklin,Robert Donat|Greer Garson|Terry Kilburn
3976,7312,Norman Tokar,Fred MacMurray|Vera Miles|Lillian Gish
3977,7315,Charles S. Dutton,Meg Ryan|Omar Epps|Charles S. Dutton
3978,7316,Sara Sugarman,Lindsay Lohan|Megan Fox|Adam Garcia
3979,7317,Jeff Schaffer|Alec Berg|David Mandel,Scott Mechlowicz|Jacob Pitts|Michelle Trachtenberg
3980,7318,Mel Gibson,Jim Caviezel|Monica Bellucci|Maia Morgenstern
3981,7320,Guy Ferland,Diego Luna|Romola Garai|Sela Ward
3982,7321,Philip Kaufman,Ashley Judd|Samuel L. Jackson|Andy Garcia
3983,7323,Wolfgang Becker,Daniel Brühl|Katrin Sass|Chulpan Khamatova
3984,7325,Todd Phillips,Ben Stiller|Owen Wilson|Snoop Dogg
3985,7326,Paul McGuigan,Willem Dafoe|Paul Bettany|Marián Aguilera
3986,7327,Ingmar Bergman,Bibi Andersson|Liv Ullmann|Margaretha Krook
3987,7328,Ingmar Bergman,Liv Ullmann|Bibi Andersson|Max von Sydow
3988,7333,Henri-Georges Clouzot,Pierre Fresnay|Ginette Leclerc|Micheline Francey
3989,7335,Samuel Fuller,Richard Widmark|Jean Peters|Thelma Ritter
3990,7340,Lisa Gottlieb,Joyce Hyser|Clayton Rohner|Billy Jayne
3991,7344,Cliff Owen,Peter Sellers|Lionel Jeffries|Bernard Cribbins
3992,7345,Kevin Allen,Frankie Muniz|Anthony Anderson|Hannah Spearritt
3993,7346,Luke Greenfield,Emile Hirsch|Nicholas Downs|Elisha Cuthbert
3994,7348,David Mamet,Val Kilmer|Derek Luke|William H. Macy
3995,7349,Nir Bergman,Orly Silbersatz|Maya Maron|Nitai Gvirtz
3996,7352,Lone Scherfig,Jamie Sives|Adrian Rawlins|Shirley Henderson
3997,7354,John McNaughton,Robert De Niro|Uma Thurman|Bill Murray
3998,7357,Mark Robson,Lana Turner|Lee Philips|Lloyd Nolan
3999,7360,Zack Snyder,Sarah Polley|Ving Rhames|Mekhi Phifer
4000,7361,Michel Gondry,Jim Carrey|Kate Winslet|Tom Wilkinson
4001,7362,D.J. Caruso,Angelina Jolie|Ethan Hawke|Kiefer Sutherland
4002,7364,John Crowley,Cillian Murphy|Kelly Macdonald|Colin Farrell
4003,7366,Kevin Smith,Ben Affleck|Liv Tyler|Raquel Castro
4004,7367,Ethan Coen|Joel Coen,Tom Hanks|Marlon Wayans|Irma P. Hall
4005,7368,Ernest R. Dickerson,DMX|David Arquette|Michael Ealy
4006,7369,Raja Gosnell,Freddie Prinze Jr.|Sarah Michelle Gellar|Matthew Lillard
4007,7371,Lars von Trier,Nicole Kidman|Paul Bettany|Lauren Bacall
4008,7372,Gregor Jordan,Heath Ledger|Orlando Bloom|Geoffrey Rush
4009,7373,Guillermo del Toro,Ron Perlman|Doug Jones|Selma Blair
4010,7375,Martha Coolidge,Julia Stiles|Luke Mably|Miranda Richardson
4011,7376,Kevin Bray,Dwayne Johnson|Ashley Scott|Johnny Knoxville
4012,7377,Matthew Ryan Hoge,Ryan Gosling|Don Cheadle|Kevin Spacey
4013,7379,John Lee Hancock,Dennis Quaid|Billy Bob Thornton|Emilio Echevarría
4014,7380,Tommy O&apos;Haver,Anne Hathaway|Hugh Dancy|Cary Elwes
4015,7382,Gabriele Salvatores,Aitana Sánchez-Gijón|Dino Abbrescia|Giorgio Careccia
4016,7386,Cecil B. DeMille,Charlton Heston|Yul Brynner|Anne Baxter
4017,7387,George A. Romero,David Emge|Ken Foree|Scott H. Reiniger
4018,7390,Alex Steyermark,Gina Gershon|Lori Petty|Marc Blucas
4019,7394,Ken Annakin,Stuart Whitman|Sarah Miles|James Fox
4020,7396,,Liv Ullmann|Erland Josephson|Bibi Andersson
4021,7411,Tina Hirsch,Harvey Korman|Charlie Stratton|Nadine Van der Velde
4022,7414,Martin Brest,George Burns|Art Carney|Lee Strasberg
4023,7419,Martin Scorsese,Griffin Dunne|Rosanna Arquette|Verna Bloom
4024,7438,Quentin Tarantino,Uma Thurman|David Carradine|Michael Madsen
4025,7439,Jonathan Hensleigh,Thomas Jane|John Travolta|Samantha Mathis
4026,7440,Elliot Berlin|Joe Fab,Sandra Roberts|Dagmar Schroeder-Hildebrand|Tom Bosley
4027,7443,Michael Almereyda,Sam Shepard|Sean Penn|Nick Nolte
4028,7444,Gary Winick,Jennifer Garner|Mark Ruffalo|Judy Greer
4029,7445,Tony Scott,Denzel Washington|Christopher Walken|Dakota Fanning
4030,7449,Frank M. Calo|Nick Hamm,Robert De Niro|Greg Kinnear|Rebecca Romijn
4031,7450,Peter Howitt,Pierce Brosnan|Julianne Moore|Parker Posey
4032,7451,Mark Waters,Lindsay Lohan|Jonathan Bennett|Rachel McAdams
4033,7454,Stephen Sommers,Hugh Jackman|Kate Beckinsale|Richard Roxburgh
4034,7455,Michael Burke,Emile Hirsch|Richard Jenkins|Tom Guiry
4035,7457,Daniel Taplitz,Jamie Foxx|Gabrielle Union|Morris Chestnut
4036,7458,Wolfgang Petersen,Brad Pitt|Eric Bana|Orlando Bloom
4037,7460,Jim Jarmusch,Bill Murray|Tom Waits|Roberto Benigni
4038,7477,Jim Gillespie,Sylvester Stallone|Charles S. Dutton|Polly Walker
4039,7479,Herman Shumlin|Hal Mohr,Bette Davis|Paul Lukas|Geraldine Fitzgerald
4040,7481,Wolfgang Petersen,Dennis Quaid|Louis Gossett Jr.|Brion James
4041,7482,Robert Clouse,Bruce Lee|John Saxon|Jim Kelly
4042,7486,Kar-Wai Wong,Leslie Cheung|Tony Leung Chiu-wai|Chang Chen
4043,7487,Philip Kaufman,Fred Ward|Uma Thurman|Maria de Medeiros
4044,7493,Nunnally Johnson,Joanne Woodward|David Wayne|Lee J. Cobb
4045,7560,Sidney Lumet,Henry Fonda|Walter Matthau|Fritz Weaver
4046,7561,Bernard Rose,Charlotte Burke|Jane Bertish|Samantha Cahill
4047,7562,Jan Kounen,Vincent Cassel|Tchéky Karyo|Monica Bellucci
4048,7566,Michael Apted,Bruce Balden|Jacqueline Bassett|Symon Basterfield
4049,7569,Lewis Gilbert,Sean Connery|Akiko Wakabayashi|Mie Hama
4050,7570,John Glen,Roger Moore|Maud Adams|Louis Jourdan
4051,7573,Irvin Kershner,Sean Connery|Kim Basinger|Klaus Maria Brandauer
4052,7581,King Vidor,Gary Cooper|Patricia Neal|Raymond Massey
4053,7584,George Stevens,Spencer Tracy|Katharine Hepburn|Fay Bainter
4054,7587,Jean-Pierre Melville,Alain Delon|François Périer|Nathalie Delon
4055,7614,Fred Zinnemann,Gordon MacRae|Gloria Grahame|Gene Nelson
4056,7615,Donna Deitch,Helen Shaver|Patricia Charbonneau|Audra Lindley
4057,7618,Richard Attenborough,Robert Downey Jr.|Geraldine Chaplin|Paul Rhys
4058,7620,Nick Broomfield,Spalding Gray
4059,7624,Robert Mandel,Brendan Fraser|Matt Damon|Chris O&apos;Donnell
4060,7636,Brian De Palma,John Lithgow|Lolita Davidovich|Steven Bauer
4061,7646,,Nancy Travis|Matt Keeslar|Kimberly J. Brown
4062,7647,Peter Bogdanovich,Michael Caine|Carol Burnett|Denholm Elliott
4063,7650,Michael Reeves,Vincent Price|Ian Ogilvy|Rupert Davies
4064,7669,,Colin Firth|Jennifer Ehle|Susannah Harker
4065,7698,James Bridges,Jane Fonda|Jack Lemmon|Michael Douglas
4066,7700,Henri-Georges Clouzot,Yves Montand|Charles Vanel|Peter van Eyck
4067,7701,Amy Heckerling,John Travolta|Kirstie Alley|Olympia Dukakis
4068,7704,Menahem Golan,Chuck Norris|Lee Marvin|Martin Balsam
4069,7705,George Cukor,Spencer Tracy|Katharine Hepburn|Aldo Ray
4070,7707,Ken Kwapis|Marisa Silver,Kevin Bacon|Elizabeth Perkins|Nathan Lane
4071,7708,Stanley Donen,Peter Cook|Dudley Moore|Eleanor Bron
4072,7713,Jacques Tourneur,Simone Simon|Tom Conway|Kent Smith
4073,7714,Joshua Logan,Richard Harris|Vanessa Redgrave|Franco Nero
4074,7716,Arthur Hiller,Steve Martin|Charles Grodin|Judith Ivey
